,@@case_id_column,event:concept:name@Add penalty,event:concept:name@Appeal to Judge,event:concept:name@Create Fine,event:concept:name@Insert Date Appeal to Prefecture,event:concept:name@Insert Fine Notification,event:concept:name@Notify Result Appeal to Offender,event:concept:name@Payment,event:concept:name@Receive Result Appeal from Prefecture,event:concept:name@Send Appeal to Prefecture,event:concept:name@Send Fine,event:concept:name@Send for Credit Collection,event:vehicleClass@A,event:vehicleClass@C,event:vehicleClass@M,event:vehicleClass@R,event:article,event:totalPaymentAmount,event:points,event:amount,@@caseDuration,@@num_occurrence_Payment,@@num_occurrence_Insert Date Appeal to Prefecture,@@num_occurrence_Notify Result Appeal to Offender,@@num_occurrence_Insert Fine Notification,@@num_occurrence_Send Appeal to Prefecture,@@num_occurrence_Add penalty,@@num_occurrence_Receive Result Appeal from Prefecture,@@num_occurrence_Send for Credit Collection,@@num_occurrence_Create Fine,@@num_occurrence_Send Fine,@@num_occurrence_Appeal to Judge,Throughput Time,cluster_id,days,Surprisingness,Effectiveness
116164,S190062,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,95.0,0,159.0,12186000.0,0,0,0,1,0,1,0,0,1,1,0,141 days 01:00:00,0,141,328111.38323182624,233385497065.10742
116185,S190135,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,174.0,0,159.0,13827600.0,0,0,0,1,0,1,0,0,1,1,0,160 days 01:00:00,0,160,328111.38323182624,233385497065.10742
116201,S190191,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,158,54.0,0,39.0,8294400.0,0,0,0,0,0,0,0,0,1,1,0,96 days 00:00:00,0,96,328111.38323182624,233385497065.10742
116208,S190225,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,110.0,0,159.0,17366400.0,0,0,0,1,0,1,0,0,1,1,0,201 days 00:00:00,0,201,328111.38323182624,233385497065.10742
116214,S190236,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,54.0,0,79.5,13906800.0,0,0,0,1,0,1,0,0,1,1,0,160 days 23:00:00,0,160,328111.38323182624,233385497065.10742
116215,S190238,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,95.0,0,159.0,13042800.0,0,0,0,1,0,1,0,0,1,1,0,150 days 23:00:00,0,150,328111.38323182624,233385497065.10742
116228,S190303,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,95.0,0,159.0,15811200.0,0,0,0,1,0,1,0,0,1,1,0,183 days 00:00:00,0,183,328111.38323182624,233385497065.10742
116237,S190358,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,95.0,0,159.0,9680400.0,0,0,0,1,0,1,0,0,1,1,0,112 days 01:00:00,0,112,328111.38323182624,233385497065.10742
116277,S190538,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,54.0,0,79.5,9244800.0,0,0,0,1,0,1,0,0,1,1,0,107 days 00:00:00,0,107,328111.38323182624,233385497065.10742
116290,S190590,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,99.0,0,84.0,9241200.0,0,0,0,1,0,1,0,0,1,1,0,106 days 23:00:00,0,106,328111.38323182624,233385497065.10742
116307,S190641,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,54.0,0,79.5,8640000.0,0,0,0,1,0,1,0,0,1,1,0,100 days 00:00:00,0,100,328111.38323182624,233385497065.10742
116309,S190650,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,174.0,0,159.0,13215600.0,0,0,0,1,0,1,0,0,1,1,0,152 days 23:00:00,0,152,328111.38323182624,233385497065.10742
116343,S190794,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,69.0,0,39.0,14684400.0,0,0,0,0,0,0,0,0,1,1,0,169 days 23:00:00,0,169,328111.38323182624,233385497065.10742
116346,S190798,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,95.0,0,159.0,9244800.0,0,0,0,1,0,1,0,0,1,1,0,107 days 00:00:00,0,107,328111.38323182624,233385497065.10742
116351,S190805,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,95.0,0,159.0,10890000.0,0,0,0,1,0,1,0,0,1,1,0,126 days 01:00:00,0,126,328111.38323182624,233385497065.10742
116373,S190884,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,94.5,0,79.5,9504000.0,0,0,0,1,0,1,0,0,1,1,0,110 days 00:00:00,0,110,328111.38323182624,233385497065.10742
116472,S191232,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,54.0,0,79.5,10796400.0,0,0,0,1,0,1,0,0,1,1,0,124 days 23:00:00,0,124,328111.38323182624,233385497065.10742
116484,S191275,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,54.0,0,79.5,8899200.0,0,0,0,1,0,1,0,0,1,1,0,103 days 00:00:00,0,103,328111.38323182624,233385497065.10742
116659,S191717,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,99.0,0,84.0,8463600.0,0,0,0,1,0,1,0,0,1,1,0,97 days 23:00:00,0,97,328111.38323182624,233385497065.10742
116675,S191757,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,56.0,0,41.0,11401200.0,0,0,0,0,0,0,0,0,1,1,0,131 days 23:00:00,0,131,328111.38323182624,233385497065.10742
116676,S191758,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,99.0,0,167.5,11228400.0,0,0,0,1,0,1,0,0,1,1,0,129 days 23:00:00,0,129,328111.38323182624,233385497065.10742
116733,S191930,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,157,112.0,0,84.0,10969200.0,0,1,1,1,1,1,1,0,1,1,0,126 days 23:00:00,0,126,328111.38323182624,233385497065.10742
116745,S191971,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,56.0,0,41.0,8377200.0,0,0,0,0,0,0,0,0,1,1,0,96 days 23:00:00,0,96,328111.38323182624,233385497065.10742
117413,S37846,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,69.05,0,62.59,15465600.0,0,0,0,1,0,1,0,0,1,1,0,179 days 00:00:00,0,179,328111.38323182624,233385497065.10742
117492,S38742,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,131.64,0,125.19,13388400.0,0,0,0,1,0,1,0,0,1,1,0,154 days 23:00:00,0,154,328111.38323182624,233385497065.10742
117589,S39246,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,146.16,0,131.0,13050000.0,0,0,0,1,0,1,0,0,1,1,0,151 days 01:00:00,0,151,328111.38323182624,233385497065.10742
117593,S39334,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,42.92,0,62.59,18493200.0,0,0,0,1,0,1,0,0,1,1,0,214 days 01:00:00,0,214,328111.38323182624,233385497065.10742
117633,S39594,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,37.75,0,62.59,10890000.0,0,0,0,1,0,1,0,0,1,1,0,126 days 01:00:00,0,126,328111.38323182624,233385497065.10742
117671,S41775,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,158,43.18,0,31.3,8726400.0,0,0,0,0,0,0,0,0,1,1,0,101 days 00:00:00,0,101,328111.38323182624,233385497065.10742
117705,S42711,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,78.97,0,62.59,46141200.0,0,0,0,1,0,1,0,0,1,1,0,534 days 01:00:00,0,534,328111.38323182624,233385497065.10742
117712,S42727,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,69.05,0,62.59,18147600.0,0,0,0,1,0,1,0,0,1,1,0,210 days 01:00:00,0,210,328111.38323182624,233385497065.10742
117886,S43269,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,158,39.51,0,32.8,9327600.0,0,0,0,0,0,0,0,0,1,1,0,107 days 23:00:00,0,107,328111.38323182624,233385497065.10742
117888,S43271,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,158,31.3,0,31.3,31622400.0,0,0,0,0,0,0,0,0,1,0,0,366 days 00:00:00,0,366,328111.38323182624,233385497065.10742
117891,S43275,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,158,72.31,0,65.6,10105200.0,0,0,0,0,0,0,0,0,1,1,0,116 days 23:00:00,0,116,328111.38323182624,233385497065.10742
117894,S43281,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,137.91,0,131.2,13996800.0,0,0,0,1,0,1,0,0,1,1,0,162 days 00:00:00,0,162,328111.38323182624,233385497065.10742
117960,S43400,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,158,39.51,0,32.8,12697200.0,0,0,0,0,0,0,0,0,1,1,0,146 days 23:00:00,0,146,328111.38323182624,233385497065.10742
117990,S43504,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,69.05,0,125.19,11664000.0,0,0,0,1,0,1,0,0,1,1,0,135 days 00:00:00,0,135,328111.38323182624,233385497065.10742
118074,S44003,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,38.01,0,62.59,10108800.0,0,0,0,1,0,1,0,0,1,1,0,117 days 00:00:00,0,117,328111.38323182624,233385497065.10742
118097,S44044,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,82.5,0,71.5,42080400.0,0,0,0,1,0,1,0,0,1,1,0,487 days 01:00:00,0,487,328111.38323182624,233385497065.10742
118098,S44047,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,82.5,0,71.5,69379200.0,0,0,0,1,0,1,0,0,1,1,0,803 days 00:00:00,0,803,328111.38323182624,233385497065.10742
118106,S44061,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,158,80.0,0,65.5,29203200.0,0,1,1,1,1,1,1,0,1,1,0,338 days 00:00:00,0,338,328111.38323182624,233385497065.10742
118107,S44062,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,42.0,0,65.5,9162000.0,0,0,0,1,0,1,0,0,1,1,0,106 days 01:00:00,0,106,328111.38323182624,233385497065.10742
118181,S44637,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,42.71,0,62.59,12351600.0,0,0,0,1,0,1,0,0,1,1,0,142 days 23:00:00,0,142,328111.38323182624,233385497065.10742
118253,S44778,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,78.97,0,62.59,19609200.0,0,0,0,1,0,1,0,0,1,1,0,226 days 23:00:00,0,226,328111.38323182624,233385497065.10742
118297,S44850,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,37.75,0,62.59,10364400.0,0,0,0,1,0,1,0,0,1,1,0,119 days 23:00:00,0,119,328111.38323182624,233385497065.10742
118351,S44945,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,37.75,0,62.59,10717200.0,0,0,0,1,0,1,0,0,1,1,0,124 days 01:00:00,0,124,328111.38323182624,233385497065.10742
118365,S44971,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,69.05,0,125.19,11232000.0,0,0,0,1,0,1,0,0,1,1,0,130 days 00:00:00,0,130,328111.38323182624,233385497065.10742
118398,S45036,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,42.92,0,62.59,51238800.0,0,0,0,1,0,1,0,0,1,1,0,593 days 01:00:00,0,593,328111.38323182624,233385497065.10742
118434,S45098,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,69.05,0,125.19,11228400.0,0,0,0,1,0,1,0,0,1,1,0,129 days 23:00:00,0,129,328111.38323182624,233385497065.10742
118506,S45216,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,69.05,0,62.59,12092400.0,0,0,0,1,0,1,0,0,1,1,0,139 days 23:00:00,0,139,328111.38323182624,233385497065.10742
118514,S45228,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,37.75,0,62.59,11574000.0,0,0,0,1,0,1,0,0,1,1,0,133 days 23:00:00,0,133,328111.38323182624,233385497065.10742
118540,S45269,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,69.05,0,125.19,11142000.0,0,0,0,1,0,1,0,0,1,1,0,128 days 23:00:00,0,128,328111.38323182624,233385497065.10742
118556,S45311,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,74.01,0,62.59,19872000.0,0,0,0,1,0,1,0,0,1,1,0,230 days 00:00:00,0,230,328111.38323182624,233385497065.10742
118562,S45321,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,42.71,0,62.59,12783600.0,0,0,0,1,0,1,0,0,1,1,0,147 days 23:00:00,0,147,328111.38323182624,233385497065.10742
118590,S45364,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,37.75,0,62.59,10018800.0,0,0,0,1,0,1,0,0,1,1,0,115 days 23:00:00,0,115,328111.38323182624,233385497065.10742
118605,S45388,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,158,74.01,0,62.59,15807600.0,0,0,0,0,0,0,0,0,1,1,0,182 days 23:00:00,0,182,328111.38323182624,233385497065.10742
118629,S45418,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,69.05,0,125.19,11404800.0,0,0,0,1,0,1,0,0,1,1,0,132 days 00:00:00,0,132,328111.38323182624,233385497065.10742
118695,S47690,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,131.64,0,125.19,30412800.0,0,0,0,1,0,1,0,0,1,1,0,352 days 00:00:00,0,352,328111.38323182624,233385497065.10742
118754,S47824,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,37.75,0,62.59,10537200.0,0,0,0,1,0,1,0,0,1,1,0,121 days 23:00:00,0,121,328111.38323182624,233385497065.10742
118755,S47825,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,74.01,0,62.59,20822400.0,0,0,0,1,0,1,0,0,1,1,0,241 days 00:00:00,0,241,328111.38323182624,233385497065.10742
118758,S47828,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,74.01,0,62.59,17362800.0,0,0,0,1,0,1,0,0,1,1,0,200 days 23:00:00,0,200,328111.38323182624,233385497065.10742
118763,S47833,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,74.01,0,62.59,16844400.0,0,0,0,1,0,1,0,0,1,1,0,194 days 23:00:00,0,194,328111.38323182624,233385497065.10742
118917,S48295,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,37.75,0,62.59,10882800.0,0,0,0,1,0,1,0,0,1,1,0,125 days 23:00:00,0,125,328111.38323182624,233385497065.10742
118929,S48312,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,69.05,0,125.19,10191600.0,0,0,0,1,0,1,0,0,1,1,0,117 days 23:00:00,0,117,328111.38323182624,233385497065.10742
118933,S48319,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,37.75,0,62.59,10278000.0,0,0,0,1,0,1,0,0,1,1,0,118 days 23:00:00,0,118,328111.38323182624,233385497065.10742
118941,S48335,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,37.75,0,31.3,8982000.0,0,0,0,0,0,0,0,0,1,1,0,103 days 23:00:00,0,103,328111.38323182624,233385497065.10742
118983,S48421,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,69.05,0,125.19,12006000.0,0,0,0,1,0,1,0,0,1,1,0,138 days 23:00:00,0,138,328111.38323182624,233385497065.10742
119040,S48565,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,37.75,0,62.59,11487600.0,0,0,0,1,0,1,0,0,1,1,0,132 days 23:00:00,0,132,328111.38323182624,233385497065.10742
119048,S48577,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,158,75.51,0,62.59,15980400.0,0,1,1,1,1,1,1,0,1,1,0,184 days 23:00:00,0,184,328111.38323182624,233385497065.10742
119290,S49393,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,69.05,0,125.19,12178800.0,0,0,0,1,0,1,0,0,1,1,0,140 days 23:00:00,0,140,328111.38323182624,233385497065.10742
119353,S49503,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,131.64,0,125.19,36806400.0,0,0,0,1,0,1,0,0,1,1,0,426 days 00:00:00,0,426,328111.38323182624,233385497065.10742
119362,S49520,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,158,42.71,0,31.3,10886400.0,0,0,0,0,0,0,0,0,1,1,0,126 days 00:00:00,0,126,328111.38323182624,233385497065.10742
119397,S49572,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,69.05,0,62.59,18752400.0,0,0,0,1,0,1,0,0,1,1,0,217 days 01:00:00,0,217,328111.38323182624,233385497065.10742
119478,S49710,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,74.01,0,62.59,14515200.0,0,0,0,1,0,1,0,0,1,1,0,168 days 00:00:00,0,168,328111.38323182624,233385497065.10742
119537,S49844,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,37.75,0,31.3,13914000.0,0,0,0,0,0,0,0,0,1,1,0,161 days 01:00:00,0,161,328111.38323182624,233385497065.10742
119578,S49929,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,37.75,0,62.59,10195200.0,0,0,0,1,0,1,0,0,1,1,0,118 days 00:00:00,0,118,328111.38323182624,233385497065.10742
119584,S49937,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,158,42.71,0,31.3,12873600.0,0,0,0,0,0,0,0,0,1,1,0,149 days 00:00:00,0,149,328111.38323182624,233385497065.10742
119596,S49962,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,37.75,0,62.59,11145600.0,0,0,0,1,0,1,0,0,1,1,0,129 days 00:00:00,0,129,328111.38323182624,233385497065.10742
119616,S49992,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,74.01,0,125.19,10281600.0,0,0,0,1,0,1,0,0,1,1,0,119 days 00:00:00,0,119,328111.38323182624,233385497065.10742
119623,S50003,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,37.75,0,62.59,10195200.0,0,0,0,1,0,1,0,0,1,1,0,118 days 00:00:00,0,118,328111.38323182624,233385497065.10742
119668,S50077,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,69.05,0,62.59,13651200.0,0,0,0,1,0,1,0,0,1,1,0,158 days 00:00:00,0,158,328111.38323182624,233385497065.10742
119769,S50255,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,37.75,0,62.59,11581200.0,0,0,0,1,0,1,0,0,1,1,0,134 days 01:00:00,0,134,328111.38323182624,233385497065.10742
119795,S50308,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,37.75,0,62.59,10458000.0,0,0,0,1,0,1,0,0,1,1,0,121 days 01:00:00,0,121,328111.38323182624,233385497065.10742
119895,S50488,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,158,42.92,0,31.3,13050000.0,0,0,0,0,0,0,0,0,1,1,0,151 days 01:00:00,0,151,328111.38323182624,233385497065.10742
119907,S50508,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,158,37.75,0,31.3,12355200.0,0,0,0,0,0,0,0,0,1,1,0,143 days 00:00:00,0,143,328111.38323182624,233385497065.10742
119930,S50550,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,37.75,0,62.59,13222800.0,0,0,0,1,0,1,0,0,1,1,0,153 days 01:00:00,0,153,328111.38323182624,233385497065.10742
119969,S50617,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,37.75,0,62.59,13136400.0,0,0,0,1,0,1,0,0,1,1,0,152 days 01:00:00,0,152,328111.38323182624,233385497065.10742
119998,S50667,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,37.75,0,62.59,13309200.0,0,0,0,1,0,1,0,0,1,1,0,154 days 01:00:00,0,154,328111.38323182624,233385497065.10742
120012,S50689,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,158,37.75,0,31.3,11664000.0,0,0,0,0,0,0,0,0,1,1,0,135 days 00:00:00,0,135,328111.38323182624,233385497065.10742
120014,S50691,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,74.01,0,62.59,33004800.0,0,0,0,1,0,1,0,0,1,1,0,382 days 00:00:00,0,382,328111.38323182624,233385497065.10742
120018,S50696,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,74.01,0,62.59,45018000.0,0,0,0,1,0,1,0,0,1,1,0,521 days 01:00:00,0,521,328111.38323182624,233385497065.10742
120125,S50871,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,75.51,0,62.59,13482000.0,0,0,0,1,0,1,0,0,1,1,0,156 days 01:00:00,0,156,328111.38323182624,233385497065.10742
120145,S50899,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,37.75,0,62.59,12877200.0,0,0,0,1,0,1,0,0,1,1,0,149 days 01:00:00,0,149,328111.38323182624,233385497065.10742
120204,S50992,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,74.01,0,125.19,11494800.0,0,0,0,1,0,1,0,0,1,1,0,133 days 01:00:00,0,133,328111.38323182624,233385497065.10742
120214,S51014,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,37.75,0,62.59,11840400.0,0,0,0,1,0,1,0,0,1,1,0,137 days 01:00:00,0,137,328111.38323182624,233385497065.10742
120238,S51046,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,69.05,0,125.19,11149200.0,0,0,0,1,0,1,0,0,1,1,0,129 days 01:00:00,0,129,328111.38323182624,233385497065.10742
120335,S51222,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,74.01,0,62.59,13914000.0,0,0,0,1,0,1,0,0,1,1,0,161 days 01:00:00,0,161,328111.38323182624,233385497065.10742
120351,S51246,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,74.01,0,125.19,12272400.0,0,0,0,1,0,1,0,0,1,1,0,142 days 01:00:00,0,142,328111.38323182624,233385497065.10742
120472,S51449,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,75.5,0,62.59,12445200.0,0,0,0,1,0,1,0,0,1,1,0,144 days 01:00:00,0,144,328111.38323182624,233385497065.10742
120510,S51517,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,69.05,0,62.59,16678800.0,0,0,0,1,0,1,0,0,1,1,0,193 days 01:00:00,0,193,328111.38323182624,233385497065.10742
120577,S51631,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,69.05,0,125.19,14000400.0,0,0,0,1,0,1,0,0,1,1,0,162 days 01:00:00,0,162,328111.38323182624,233385497065.10742
120698,S51823,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,131.64,0,125.19,27302400.0,0,0,0,1,0,1,0,0,1,1,0,316 days 00:00:00,0,316,328111.38323182624,233385497065.10742
120770,S51940,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,37.75,0,62.59,11322000.0,0,0,0,1,0,1,0,0,1,1,0,131 days 01:00:00,0,131,328111.38323182624,233385497065.10742
121004,S52357,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,74.01,0,62.59,25833600.0,0,0,0,1,0,1,0,0,1,1,0,299 days 00:00:00,0,299,328111.38323182624,233385497065.10742
121076,S52470,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,69.05,0,125.19,11840400.0,0,0,0,1,0,1,0,0,1,1,0,137 days 01:00:00,0,137,328111.38323182624,233385497065.10742
121095,S52498,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,37.75,0,62.59,11754000.0,0,0,0,1,0,1,0,0,1,1,0,136 days 01:00:00,0,136,328111.38323182624,233385497065.10742
121204,S52685,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,158,69.05,0,62.59,11494800.0,0,0,0,0,0,0,0,0,1,1,0,133 days 01:00:00,0,133,328111.38323182624,233385497065.10742
121306,S52885,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,158,48.34,0,31.3,15123600.0,0,0,0,0,0,0,0,0,1,1,0,175 days 01:00:00,0,175,328111.38323182624,233385497065.10742
121383,S53027,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,74.01,0,62.59,15555600.0,0,0,0,1,0,1,0,0,1,1,0,180 days 01:00:00,0,180,328111.38323182624,233385497065.10742
121414,S53088,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,37.75,0,62.59,11581200.0,0,0,0,1,0,1,0,0,1,1,0,134 days 01:00:00,0,134,328111.38323182624,233385497065.10742
121459,S53167,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,37.75,0,62.59,12790800.0,0,0,0,1,0,1,0,0,1,1,0,148 days 01:00:00,0,148,328111.38323182624,233385497065.10742
121483,S53196,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,37.75,0,62.59,11754000.0,0,0,0,1,0,1,0,0,1,1,0,136 days 01:00:00,0,136,328111.38323182624,233385497065.10742
121521,S53266,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,37.75,0,62.59,12013200.0,0,0,0,1,0,1,0,0,1,1,0,139 days 01:00:00,0,139,328111.38323182624,233385497065.10742
121679,S53563,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,158,62.59,0,62.59,8899200.0,0,0,0,0,0,0,0,0,1,1,0,103 days 00:00:00,0,103,328111.38323182624,233385497065.10742
121816,S53801,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,69.05,0,125.19,11754000.0,0,0,0,1,0,1,0,0,1,1,0,136 days 01:00:00,0,136,328111.38323182624,233385497065.10742
121927,S54000,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,37.75,0,62.59,10630800.0,0,0,0,1,0,1,0,0,1,1,0,123 days 01:00:00,0,123,328111.38323182624,233385497065.10742
121944,S54030,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,131.64,0,125.19,31276800.0,0,0,0,1,0,1,0,0,1,1,0,362 days 00:00:00,0,362,328111.38323182624,233385497065.10742
122070,S54247,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,48.08,0,31.3,10285200.0,0,0,0,0,0,0,0,0,1,1,0,119 days 01:00:00,0,119,328111.38323182624,233385497065.10742
122097,S54297,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,69.05,0,125.19,11235600.0,0,0,0,1,0,1,0,0,1,1,0,130 days 01:00:00,0,130,328111.38323182624,233385497065.10742
122136,S54372,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,136.6,0,125.19,14259600.0,0,0,0,1,0,1,0,0,1,1,0,165 days 01:00:00,0,165,328111.38323182624,233385497065.10742
122258,S54568,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,37.75,0,62.59,10890000.0,0,0,0,1,0,1,0,0,1,1,0,126 days 01:00:00,0,126,328111.38323182624,233385497065.10742
122290,S54621,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,39.51,0,65.6,15555600.0,0,0,0,1,0,1,0,0,1,1,0,180 days 01:00:00,0,180,328111.38323182624,233385497065.10742
122292,S54624,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,158,72.36,0,65.6,9680400.0,0,0,0,0,0,0,0,0,1,1,0,112 days 01:00:00,0,112,328111.38323182624,233385497065.10742
122293,S54625,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,158,39.51,0,32.8,10285200.0,0,0,0,0,0,0,0,0,1,1,0,119 days 01:00:00,0,119,328111.38323182624,233385497065.10742
122373,S54780,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,37.75,0,62.59,10458000.0,0,0,0,1,0,1,0,0,1,1,0,121 days 01:00:00,0,121,328111.38323182624,233385497065.10742
122446,S54903,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,74.01,0,62.59,13050000.0,0,0,0,1,0,1,0,0,1,1,0,151 days 01:00:00,0,151,328111.38323182624,233385497065.10742
