,@@case_id_column,event:concept:name@Add penalty,event:concept:name@Appeal to Judge,event:concept:name@Create Fine,event:concept:name@Insert Date Appeal to Prefecture,event:concept:name@Insert Fine Notification,event:concept:name@Notify Result Appeal to Offender,event:concept:name@Payment,event:concept:name@Receive Result Appeal from Prefecture,event:concept:name@Send Appeal to Prefecture,event:concept:name@Send Fine,event:concept:name@Send for Credit Collection,event:notificationType@C,event:notificationType@P,event:vehicleClass@A,event:vehicleClass@C,event:vehicleClass@M,event:vehicleClass@R,event:dismissal@4,event:dismissal@@,event:dismissal@D,event:dismissal@G,event:dismissal@NIL,event:dismissal@Z,event:article,event:totalPaymentAmount,event:points,event:expense,event:amount,@@caseDuration,@@num_occurrence_Payment,@@num_occurrence_Insert Date Appeal to Prefecture,@@num_occurrence_Notify Result Appeal to Offender,@@num_occurrence_Insert Fine Notification,@@num_occurrence_Send Appeal to Prefecture,@@num_occurrence_Add penalty,@@num_occurrence_Receive Result Appeal from Prefecture,@@num_occurrence_Send for Credit Collection,@@num_occurrence_Create Fine,@@num_occurrence_Send Fine,@@num_occurrence_Appeal to Judge,Surprisingness,Effectiveness
65907,V6035,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,142,131.64,0,6.46,250.38,11322000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
65908,V6043,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,142,131.64,0,6.46,250.38,11494800.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
65909,V6087,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,142,131.64,0,11.41,250.38,11408400.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
65911,V6137,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,142,131.64,0,6.46,250.38,11062800.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
65912,V6190,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,142,261.79,0,11.41,250.38,12618000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
65913,V6212,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,142,256.83,0,6.46,250.38,12618000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
65914,V6229,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,142,136.6,0,11.41,250.38,11235600.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
65915,V6244,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,142,42.71,0,11.41,62.59,11149200.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
65922,V6815,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,142,131.9,0,6.71,250.38,11235600.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
65923,V6842,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,142,131.9,0,6.71,250.38,11667600.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
65928,V7291,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,142,137.91,0,6.71,262.4,9676800.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
65929,V7303,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,142,137.91,0,6.71,262.4,8899200.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
65931,V7366,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,142,137.91,0,6.71,262.4,8467200.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
65932,V7424,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,142,137.91,0,6.71,262.4,8208000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
65933,V7429,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,142,137.91,0,6.71,262.4,8121600.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
65944,V8057,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,142,39.51,0,6.71,65.6,12790800.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
65950,V8207,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,142,137.91,0,6.71,262.4,10976400.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
65952,V8249,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,142,137.91,0,6.71,262.4,12704400.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
65953,V8284,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,142,334.71,0,6.71,655.99,12618000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
65954,V8358,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,142,39.51,0,6.71,65.6,11840400.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
65955,V8380,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,142,39.51,0,6.71,65.6,11581200.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
65956,V8404,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,142,137.91,0,6.71,262.4,10198800.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
65957,V8429,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,142,143.07,0,6.71,262.4,12013200.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
65958,V8468,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,142,44.68,0,6.71,65.6,11062800.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
65959,V8524,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,142,39.51,0,6.71,65.6,11235600.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
65960,V8562,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,142,137.91,0,6.71,262.4,9676800.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
65961,V8589,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,142,137.91,0,6.71,262.4,9676800.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
65962,V8648,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,142,138.0,0,6.71,262.4,8294400.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
65964,V9092,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,142,141.0,0,10.0,262.0,13050000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
65966,V9118,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,142,141.0,0,10.0,262.0,12963600.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
65967,V9127,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,142,141.0,0,10.0,262.0,12963600.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
65968,V9139,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,142,141.0,0,10.0,262.0,12963600.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
65969,V9141,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,142,141.0,0,10.0,262.0,12963600.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
65971,V9184,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,142,141.0,0,10.0,262.0,12445200.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
65972,V9213,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,142,141.0,0,10.0,262.0,11408400.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
65973,V9227,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,142,141.0,0,10.0,262.0,10890000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
65976,V9303,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,142,141.0,0,10.0,262.0,10544400.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
65977,V9348,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,142,75.5,0,10.0,65.5,11149200.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
65979,V9435,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,142,141.0,0,10.0,262.0,10285200.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
65981,V9448,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,142,141.0,0,10.0,262.0,10371600.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
65987,V9612,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,142,141.0,0,10.0,262.0,13050000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
65988,V9625,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,142,141.0,0,10.0,262.0,12963600.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
65990,V9639,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,142,47.16,0,10.0,65.5,13050000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
65992,V9650,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,142,141.0,0,10.0,262.0,13136400.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
65993,V9690,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,142,146.16,0,15.16,262.0,13050000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
65994,V9698,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,142,47.16,0,15.16,65.5,12963600.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
65995,V9711,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,142,42.0,0,10.0,65.5,12704400.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
65996,V9828,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,142,146.16,0,10.0,262.0,11062800.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
65997,V9840,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,142,141.0,0,10.0,262.0,10717200.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
66247,A26180,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,157,87.0,0,13.0,74.0,11833200.0,1,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
66571,C10158,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,146,131.19,0,0.0,131.2,6566400.0,1,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
66573,C10190,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,180,65.5,0,0.0,65.5,11145600.0,1,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
66590,C14307,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,80,262.0,0,0.0,262.0,12445200.0,1,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
66593,C14559,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,180,65.5,0,0.0,65.5,9334800.0,1,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
66599,C15258,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,80,275.1,0,0.0,275.1,8211600.0,1,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
66602,C16266,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,171,137.55,0,0.0,137.55,9849600.0,1,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
66603,C16664,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,180,40.95,0,0.0,40.95,9594000.0,1,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
66605,C17267,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,180,71.5,0,0.0,71.5,7952400.0,1,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
66607,C17427,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,80,275.1,0,0.0,275.1,10976400.0,1,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
66608,C17542,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,180,68.77,0,0.0,68.77,13042800.0,1,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
66616,C19920,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,188,155.5,0,0.0,155.5,8899200.0,1,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
66619,C20195,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,172,142.5,5,0.0,142.5,7948800.0,1,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
66622,C20601,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,169,77.5,2,0.0,77.5,9072000.0,1,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
66624,C20773,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,29,312.0,0,0.0,312.0,8035200.0,1,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
66628,C21474,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,7,77.5,0,0.0,77.5,10800000.0,1,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
66631,C22041,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,172,153.0,5,0.0,153.0,11059200.0,1,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
66634,C22604,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,80,319.5,0,0.0,319.5,11149200.0,1,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
66637,C23010,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,7,79.5,0,0.0,79.5,9421200.0,1,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
66941,N38878,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,157,72.31,0,6.71,65.6,12783600.0,1,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
66945,N39057,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,7,46.07,0,6.71,39.36,12351600.0,1,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
66950,N39456,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,157,72.31,0,6.71,65.6,12956400.0,1,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
67106,N51422,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,7,35.11,0,15.16,40.95,12445200.0,1,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
67787,P4566,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,7,62.0,0,15.0,47.0,12438000.0,1,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
68310,S147732,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,158,91.0,0,13.5,77.5,12956400.0,1,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
68407,S155394,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,7,91.0,0,13.5,77.5,12963600.0,1,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
68429,S156933,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,158,260.5,0,13.5,155.5,12790800.0,1,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
68430,S156949,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,158,169.0,0,13.5,155.5,12531600.0,1,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
68451,S159591,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,7,91.0,0,13.5,77.5,12092400.0,1,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
68614,S172878,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,157,94.5,0,15.0,79.5,13050000.0,1,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
68617,S173225,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,157,94.5,0,15.0,79.5,12877200.0,1,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
68629,S173529,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,158,174.0,0,15.0,159.0,12963600.0,1,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
68635,S173739,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,7,94.5,0,15.0,79.5,13050000.0,1,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
68645,S174214,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,7,94.5,0,15.0,79.5,12704400.0,1,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
68648,S174560,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,7,148.5,0,15.0,79.5,13136400.0,1,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
68655,S174893,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,157,94.5,0,15.0,79.5,13042800.0,1,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
68730,S181023,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,158,174.0,0,15.0,159.0,12099600.0,1,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
68734,S181311,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,7,94.5,0,15.0,79.5,12704400.0,1,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
68735,S181314,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,7,94.5,0,15.0,79.5,11318400.0,1,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
68738,S181730,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,158,94.5,0,15.0,79.5,12186000.0,1,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
68751,S182585,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,157,94.5,0,15.0,79.5,12704400.0,1,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
68754,S182600,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,158,174.0,0,15.0,159.0,12704400.0,1,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
68760,S182875,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,158,94.5,0,15.0,79.5,12704400.0,1,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
68761,S182914,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,158,174.0,0,15.0,159.0,13136400.0,1,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
68809,S188785,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,158,174.0,2,15.0,159.0,12877200.0,1,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
68818,S190081,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,158,174.0,0,15.0,159.0,12877200.0,1,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
68820,S190175,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,158,174.0,0,15.0,159.0,12438000.0,1,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
68822,S190290,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,158,174.0,0,15.0,159.0,13050000.0,1,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
68831,S191614,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,157,94.5,0,15.0,79.5,11833200.0,1,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
68981,S54468,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,7,69.05,0,6.46,62.59,10458000.0,1,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
69027,S57407,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,7,44.77,0,11.88,65.6,12351600.0,1,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
69089,S62287,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,7,72.31,0,6.71,65.6,10969200.0,1,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
69093,S62474,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,7,39.51,0,6.71,65.6,12790800.0,1,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
69301,S77537,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,171,78.77,0,10.0,68.77,12009600.0,1,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
69389,S85657,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,171,147.55,0,10.0,137.55,12790800.0,1,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
69418,S89101,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,157,83.93,0,15.16,68.77,12790800.0,1,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
69714,V8367,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,142,269.11,0,6.71,262.4,10717200.0,1,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
71260,A18543,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,7,70.0,0,13.0,44.0,12096000.0,1,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
71269,A28247,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,157,49.0,0,13.0,74.0,12009600.0,1,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
71271,A29769,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,157,49.0,0,13.0,74.0,12877200.0,1,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
71273,A31576,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,157,49.0,0,13.0,74.0,10800000.0,1,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
71274,A32146,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,157,49.0,0,13.0,74.0,10800000.0,1,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
71306,C19427,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,193,742.0,0,0.0,1485.0,5184000.0,1,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
71308,L2722,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,180,217.0,0,15.0,841.0,7426800.0,1,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
71336,N19816,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,157,44.67,0,11.88,65.6,12870000.0,1,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
71337,N19840,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,157,44.68,0,11.88,65.6,10450800.0,1,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
71338,N19846,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,157,44.67,0,11.88,65.6,10796400.0,1,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
71339,N19849,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,157,44.67,0,11.88,65.6,11055600.0,1,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
71341,N21202,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,157,42.71,0,11.41,62.59,12006000.0,1,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
