,@@case_id_column,event:concept:name@Add penalty,event:concept:name@Appeal to Judge,event:concept:name@Create Fine,event:concept:name@Insert Date Appeal to Prefecture,event:concept:name@Insert Fine Notification,event:concept:name@Notify Result Appeal to Offender,event:concept:name@Payment,event:concept:name@Receive Result Appeal from Prefecture,event:concept:name@Send Appeal to Prefecture,event:concept:name@Send Fine,event:notificationType@C,event:notificationType@P,event:vehicleClass@A,event:vehicleClass@C,event:vehicleClass@M,event:dismissal@#,event:dismissal@C,event:dismissal@D,event:dismissal@NIL,event:article,event:totalPaymentAmount,event:points,event:expense,event:amount,@@caseDuration,@@num_occurrence_Payment,@@num_occurrence_Insert Date Appeal to Prefecture,@@num_occurrence_Notify Result Appeal to Offender,@@num_occurrence_Insert Fine Notification,@@num_occurrence_Send Appeal to Prefecture,@@num_occurrence_Add penalty,@@num_occurrence_Receive Result Appeal from Prefecture,@@num_occurrence_Create Fine,@@num_occurrence_Send Fine,@@num_occurrence_Appeal to Judge
2152,S67805,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,6.71,65.6,15901200.0,0,1,0,1,0,1,0,1,1,0
2153,S67918,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,158,0.0,0,11.87,131.2,19789200.0,0,1,0,1,0,1,0,1,1,0
2154,S67948,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,158,0.0,0,6.71,131.2,15469200.0,0,1,0,1,0,1,0,1,1,0
2155,S68050,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,7,0.0,0,6.71,65.6,15123600.0,0,1,0,1,0,1,0,1,1,0
2156,S68606,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,7,0.0,0,6.71,65.6,14691600.0,0,1,0,1,0,1,0,1,1,0
2157,S68834,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,6.71,65.6,14259600.0,0,1,0,1,0,1,0,1,1,0
2158,S69327,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,7,0.0,0,6.71,65.6,14000400.0,0,1,0,1,0,1,0,1,1,0
2159,S70733,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,158,0.0,0,10.0,65.5,13302000.0,0,1,0,1,0,1,0,1,1,0
2160,S70899,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,158,0.0,0,10.0,131.0,11574000.0,0,1,0,1,0,1,0,1,1,0
2161,S72622,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,7,0.0,0,15.16,65.5,11408400.0,0,1,0,1,0,1,0,1,1,0
2162,S72840,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,158,0.0,0,15.16,65.5,14173200.0,0,1,0,1,0,1,0,1,1,0
2163,S73521,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,7,0.0,0,10.0,65.5,13914000.0,0,1,0,1,0,1,0,1,1,0
2164,S74220,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,141,0.0,0,15.16,131.0,10285200.0,0,1,0,1,0,1,0,1,1,0
2165,S74397,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,15.16,65.5,14518800.0,0,1,0,1,0,1,0,1,1,0
2166,S74400,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,158,0.0,0,10.0,65.5,11667600.0,0,1,0,1,0,1,0,1,1,0
2167,S74699,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,158,0.0,0,15.16,65.5,11581200.0,0,1,0,1,0,1,0,1,1,0
2168,S75028,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,158,0.0,0,10.0,65.5,13741200.0,0,1,0,1,0,1,0,1,1,0
2169,S75106,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,7,0.0,0,15.16,65.5,10976400.0,0,1,0,1,0,1,0,1,1,0
2170,S75400,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,158,0.0,0,10.0,65.5,12790800.0,0,1,0,1,0,1,0,1,1,0
2171,S75695,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,10.0,65.5,11149200.0,0,1,0,1,0,1,0,1,1,0
2172,S75905,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,158,0.0,0,10.0,131.0,18579600.0,0,1,0,1,0,1,0,1,1,0
2173,S77326,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,15.16,65.5,13309200.0,0,1,0,1,0,1,0,1,1,0
2174,S77432,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,191,0.0,0,15.16,131.0,12790800.0,0,1,0,1,0,1,0,1,1,0
2175,S77488,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,15.16,65.5,14086800.0,0,1,0,1,0,1,0,1,1,0
2176,S77917,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,158,0.0,0,10.0,131.0,13482000.0,0,1,0,1,0,1,0,1,1,0
2177,S77972,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,7,0.0,0,10.0,65.5,10717200.0,0,1,0,1,0,1,0,1,1,0
2178,S79254,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,158,0.0,0,10.0,68.77,15462000.0,0,1,0,1,0,1,0,1,1,0
2179,S79587,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,15.16,65.5,11228400.0,0,1,0,1,0,1,0,1,1,0
2180,S79703,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,43,0.0,0,10.0,65.5,8640000.0,0,1,0,1,0,1,0,1,1,0
2181,S79737,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,41,0.0,0,15.16,137.55,11919600.0,0,1,0,1,0,1,0,1,1,0
2182,S79780,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,146,0.0,0,10.0,137.55,16326000.0,0,1,0,1,0,1,0,1,1,0
2183,S80201,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,10.0,68.77,9936000.0,0,1,0,1,0,1,0,1,1,0
2184,S80291,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,7,0.0,0,10.0,68.77,14518800.0,0,1,0,1,0,1,0,1,1,0
2185,S80580,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,158,0.0,0,10.0,137.55,15210000.0,0,1,0,1,0,1,0,1,1,0
2186,S80581,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,145,0.0,0,10.0,275.1,23590800.0,0,1,0,1,0,1,0,1,1,0
2187,S80719,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,7,0.0,0,10.0,68.77,16246800.0,0,1,0,1,0,1,0,1,1,0
2188,S80923,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,43,0.0,0,10.0,68.77,14259600.0,0,1,0,1,0,1,0,1,1,0
2189,S80976,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,158,0.0,0,15.16,137.55,19184400.0,0,1,0,1,0,1,0,1,1,0
2190,S81196,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,7,0.0,0,10.0,68.77,17024400.0,0,1,0,1,0,1,0,1,1,0
2191,S81325,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,7,0.0,0,10.0,68.77,17024400.0,0,1,0,1,0,1,0,1,1,0
2192,S81784,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,7,0.0,0,10.0,68.77,14259600.0,0,1,0,1,0,1,0,1,1,0
2193,S81814,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,7,0.0,0,15.16,0.0,17715600.0,0,1,0,1,0,1,0,1,1,0
2194,S81939,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,7,0.0,0,11.0,68.77,233715600.0,0,1,0,1,0,1,0,1,1,0
2195,S82008,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,158,0.0,0,10.0,68.77,14432400.0,0,1,0,1,0,1,0,1,1,0
2196,S82198,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,7,0.0,0,16.6,68.77,21949200.0,0,1,0,1,0,1,0,1,1,0
2197,S82250,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,7,0.0,0,10.0,68.77,12704400.0,0,1,0,1,0,1,0,1,1,0
2198,S82742,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,7,0.0,0,15.16,68.77,16678800.0,0,1,0,1,0,1,0,1,1,0
2199,S82785,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,7,0.0,0,10.0,68.77,13741200.0,0,1,0,1,0,1,0,1,1,0
2200,S82973,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,10.0,68.77,14173200.0,0,1,0,1,0,1,0,1,1,0
2201,S83380,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,158,0.0,2,15.6,137.55,15382800.0,0,1,0,1,0,1,0,1,1,0
2202,S84568,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,7,0.0,0,10.0,68.77,13654800.0,0,1,0,1,0,1,0,1,1,0
2203,S84776,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,10.0,68.77,13395600.0,0,1,0,1,0,1,0,1,1,0
2204,S84973,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,7,0.0,0,16.6,68.77,17629200.0,0,1,0,1,0,1,0,1,1,0
2205,S84985,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,7,0.0,0,11.0,68.77,17629200.0,0,1,0,1,0,1,0,1,1,0
2206,S85552,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,7,0.0,0,11.0,68.77,20048400.0,0,1,0,1,0,1,0,1,1,0
2207,S85688,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,7,0.0,0,11.0,68.77,18061200.0,0,1,0,1,0,1,0,1,1,0
2208,S85825,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,158,0.0,0,10.0,68.77,12704400.0,0,1,0,1,0,1,0,1,1,0
2209,S86163,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,158,0.0,0,10.0,68.77,12351600.0,0,1,0,1,0,1,0,1,1,0
2210,S86195,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,157,0.0,0,10.0,68.77,18320400.0,0,1,0,1,0,1,0,1,1,0
2211,S86229,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,158,0.0,0,10.0,68.77,11919600.0,0,1,0,1,0,1,0,1,1,0
2212,S86317,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,41,0.0,0,10.0,137.55,15382800.0,0,1,0,1,0,1,0,1,1,0
2213,S86738,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,141,0.0,0,10.0,68.77,20048400.0,0,1,0,1,0,1,0,1,1,0
2214,S86929,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,10.0,68.77,17974800.0,0,1,0,1,0,1,0,1,1,0
2215,S87232,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,158,0.0,2,10.0,137.55,16246800.0,0,1,0,1,0,1,0,1,1,0
2216,S88564,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,16.6,68.77,19782000.0,0,1,0,1,0,1,0,1,1,0
2217,S88754,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,7,0.0,0,10.0,68.77,12790800.0,0,1,0,1,0,1,0,1,1,0
2218,S88922,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,158,0.0,0,10.0,68.77,12358800.0,0,1,0,1,0,1,0,1,1,0
2219,S89036,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,158,0.0,2,11.0,137.55,16844400.0,0,1,0,1,0,1,0,1,1,0
2220,S89695,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,158,0.0,0,11.0,137.55,19263600.0,0,1,0,1,0,1,0,1,1,0
2221,S89872,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,7,0.0,0,11.0,68.77,19522800.0,0,1,0,1,0,1,0,1,1,0
2222,S89920,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,7,0.0,0,11.0,68.77,20473200.0,0,1,0,1,0,1,0,1,1,0
2223,S90128,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,158,0.0,0,11.0,137.55,19263600.0,0,1,0,1,0,1,0,1,1,0
2224,S90241,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,158,0.0,2,16.6,137.55,19004400.0,0,1,0,1,0,1,0,1,1,0
2225,S90255,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,158,0.0,0,16.6,68.77,19436400.0,0,1,0,1,0,1,0,1,1,0
2226,S90376,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,158,0.0,0,11.0,68.77,255571200.0,0,1,0,1,0,1,0,1,1,0
2227,S90380,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,141,0.0,5,11.0,137.55,18918000.0,0,1,0,1,0,1,0,1,1,0
2228,S90411,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,7,0.0,0,11.0,68.77,21769200.0,0,1,0,1,0,1,0,1,1,0
2229,S90442,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,158,0.0,2,11.0,137.55,15894000.0,0,1,0,1,0,1,0,1,1,0
2230,S90688,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,7,0.0,0,11.0,68.77,15807600.0,0,1,0,1,0,1,0,1,1,0
2231,S91242,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,158,0.0,0,16.6,68.77,15811200.0,0,1,0,1,0,1,0,1,1,0
2232,S91413,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,158,0.0,0,11.0,137.55,20559600.0,0,1,0,1,0,1,0,1,1,0
2233,S91432,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,171,0.0,0,16.6,137.55,15811200.0,0,1,0,1,0,1,0,1,1,0
2234,S91438,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,158,0.0,0,16.6,68.77,15206400.0,0,1,0,1,0,1,0,1,1,0
2235,S91510,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,68.77,19090800.0,0,1,0,1,0,1,0,1,1,0
2236,S91626,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,7,0.0,0,11.0,68.77,16326000.0,0,1,0,1,0,1,0,1,1,0
2237,S91799,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,158,0.0,2,11.0,137.55,13129200.0,0,1,0,1,0,1,0,1,1,0
2238,S92417,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,7,0.0,0,16.6,68.77,22550400.0,0,1,0,1,0,1,0,1,1,0
2239,S92468,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,7,0.0,0,16.6,68.77,27043200.0,0,1,0,1,0,1,0,1,1,0
2240,S92596,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,171,0.0,0,11.0,137.55,16502400.0,0,1,0,1,0,1,0,1,1,0
2241,S92766,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,158,0.0,0,11.0,137.55,16848000.0,0,1,0,1,0,1,0,1,1,0
2242,S93335,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,7,0.0,0,16.6,68.77,24537600.0,0,1,0,1,0,1,0,1,1,0
2243,S93695,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,7,0.0,0,11.0,68.77,17542800.0,0,1,0,1,0,1,0,1,1,0
2244,S93848,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,7,0.0,0,11.0,68.77,17456400.0,0,1,0,1,0,1,0,1,1,0
2245,S94109,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,7,0.0,0,11.0,68.77,236048400.0,0,1,0,1,0,1,0,1,1,0
2246,S94371,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,7,0.0,0,16.6,68.77,27561600.0,0,1,0,1,0,1,0,1,1,0
2247,S94612,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,158,0.0,2,16.6,137.55,18061200.0,0,1,0,1,0,1,0,1,1,0
2248,S94615,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,7,0.0,0,11.0,68.77,20480400.0,0,1,0,1,0,1,0,1,1,0
2249,S94616,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,7,0.0,0,16.6,68.77,236307600.0,0,1,0,1,0,1,0,1,1,0
2250,S94651,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,158,0.0,2,11.0,137.55,19011600.0,0,1,0,1,0,1,0,1,1,0
2251,S94893,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,68.77,20048400.0,0,1,0,1,0,1,0,1,1,0
2252,S94921,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,158,0.0,0,11.0,137.55,18666000.0,0,1,0,1,0,1,0,1,1,0
2253,S95059,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,16.6,68.77,19011600.0,0,1,0,1,0,1,0,1,1,0
2254,S95074,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,158,0.0,0,11.0,68.77,16246800.0,0,1,0,1,0,1,0,1,1,0
2255,S95082,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,158,0.0,0,11.0,137.55,18925200.0,0,1,0,1,0,1,0,1,1,0
2256,S95247,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,7,0.0,0,11.0,68.77,20912400.0,0,1,0,1,0,1,0,1,1,0
2257,S95428,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,158,0.0,0,11.0,68.77,234061200.0,0,1,0,1,0,1,0,1,1,0
2258,S95508,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,7,0.0,0,16.6,68.77,21085200.0,0,1,0,1,0,1,0,1,1,0
2259,S95532,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,7,0.0,0,11.0,68.77,17370000.0,0,1,0,1,0,1,0,1,1,0
2260,S95693,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,7,0.0,0,11.0,68.77,17888400.0,0,1,0,1,0,1,0,1,1,0
2261,S95762,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,145,0.0,5,11.0,275.1,16333200.0,0,1,0,1,0,1,0,1,1,0
2262,S95813,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,68.77,16592400.0,0,1,0,1,0,1,0,1,1,0
2263,S96072,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,68.77,18320400.0,0,1,0,1,0,1,0,1,1,0
2264,S96095,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,68.77,18752400.0,0,1,0,1,0,1,0,1,1,0
2265,S96169,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,68.77,18061200.0,0,1,0,1,0,1,0,1,1,0
2266,S96262,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,7,0.0,0,11.0,68.77,21513600.0,0,1,0,1,0,1,0,1,1,0
2267,S96614,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,158,0.0,0,11.0,71.5,16761600.0,0,1,0,1,0,1,0,1,1,0
2268,S96645,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,7,0.0,0,11.0,71.5,17110800.0,0,1,0,1,0,1,0,1,1,0
2269,S96875,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,158,0.0,0,11.0,137.55,19440000.0,0,1,0,1,0,1,0,1,1,0
2270,S97191,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,158,0.0,2,11.0,137.55,19011600.0,0,1,0,1,0,1,0,1,1,0
2271,S97270,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,158,0.0,0,16.6,68.77,12960000.0,0,1,0,1,0,1,0,1,1,0
2272,S97287,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,7,0.0,0,11.0,68.77,17802000.0,0,1,0,1,0,1,0,1,1,0
2273,S97562,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,158,0.0,0,16.6,68.77,15033600.0,0,1,0,1,0,1,0,1,1,0
2274,S97699,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,94,0.0,0,11.0,1442.18,16588800.0,0,1,0,1,0,1,0,1,1,0
2275,S97802,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,7,0.0,0,11.0,68.77,16329600.0,0,1,0,1,0,1,0,1,1,0
2276,S97899,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,158,0.0,0,11.0,68.77,16506000.0,0,1,0,1,0,1,0,1,1,0
2277,S97914,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,11.0,68.77,14428800.0,0,1,0,1,0,1,0,1,1,0
2278,S98542,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,158,0.0,0,11.0,137.55,17629200.0,0,1,0,1,0,1,0,1,1,0
2279,S98715,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,158,0.0,0,11.0,68.77,232419600.0,0,1,0,1,0,1,0,1,1,0
2280,S98744,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,11.0,68.77,18316800.0,0,1,0,1,0,1,0,1,1,0
2281,S98845,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,7,0.0,0,11.0,68.77,231642000.0,0,1,0,1,0,1,0,1,1,0
2282,S99000,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,158,0.0,0,11.0,143.0,18054000.0,0,1,0,1,0,1,0,1,1,0
2283,S99281,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,157,0.0,0,11.0,68.77,225766800.0,0,1,0,1,0,1,0,1,1,0
2284,S99452,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,157,0.0,0,16.6,68.77,21945600.0,0,1,0,1,0,1,0,1,1,0
2285,S99918,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,191,0.0,0,11.0,275.0,19004400.0,0,1,0,1,0,1,0,1,1,0
2286,V10475,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,142,0.0,0,15.16,262.0,18316800.0,0,1,0,1,0,1,0,1,1,0
2287,V10503,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,142,0.0,0,10.0,262.0,291344400.0,0,1,0,1,0,1,0,1,1,0
2288,V10510,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,142,0.0,0,10.0,262.0,15296400.0,0,1,0,1,0,1,0,1,1,0
2289,V10641,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,142,0.0,0,10.0,262.0,290048400.0,0,1,0,1,0,1,0,1,1,0
2290,V10895,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,142,0.0,0,15.16,275.1,15634800.0,0,1,0,1,0,1,0,1,1,0
2291,V10944,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,142,0.0,0,10.0,275.1,14252400.0,0,1,0,1,0,1,0,1,1,0
2292,V10947,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,142,0.0,0,20.32,275.1,24364800.0,0,1,0,1,0,1,0,1,1,0
2293,V11116,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,142,0.0,0,10.0,275.1,11574000.0,0,1,0,1,0,1,0,1,1,0
2294,V11308,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,142,0.0,0,15.16,275.1,12096000.0,0,1,0,1,0,1,0,1,1,0
2295,V11313,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,142,0.0,0,10.0,275.1,10540800.0,0,1,0,1,0,1,0,1,1,0
2296,V11588,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,142,0.0,0,10.0,275.1,19443600.0,0,1,0,1,0,1,0,1,1,0
2297,V11600,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,142,0.0,0,10.0,275.1,19443600.0,0,1,0,1,0,1,0,1,1,0
2298,V11611,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,142,0.0,0,15.16,275.1,19443600.0,0,1,0,1,0,1,0,1,1,0
2299,V11636,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,142,0.0,0,15.16,275.1,19357200.0,0,1,0,1,0,1,0,1,1,0
2300,V11668,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,142,0.0,0,10.0,275.1,18838800.0,0,1,0,1,0,1,0,1,1,0
2301,V11747,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,142,0.0,0,10.0,275.1,18320400.0,0,1,0,1,0,1,0,1,1,0
2302,V11753,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,142,0.0,0,10.0,275.1,18234000.0,0,1,0,1,0,1,0,1,1,0
2303,V11821,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,142,0.0,0,10.0,275.1,17888400.0,0,1,0,1,0,1,0,1,1,0
2304,V11844,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,142,0.0,0,15.16,275.1,17715600.0,0,1,0,1,0,1,0,1,1,0
2305,V11926,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,142,0.0,0,15.16,275.1,17456400.0,0,1,0,1,0,1,0,1,1,0
2306,V11963,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,142,0.0,0,10.0,275.1,16592400.0,0,1,0,1,0,1,0,1,1,0
