,@@case_id_column,event:concept:name@Add penalty,event:concept:name@Appeal to Judge,event:concept:name@Create Fine,event:concept:name@Insert Date Appeal to Prefecture,event:concept:name@Insert Fine Notification,event:concept:name@Notify Result Appeal to Offender,event:concept:name@Payment,event:concept:name@Receive Result Appeal from Prefecture,event:concept:name@Send Appeal to Prefecture,event:concept:name@Send Fine,event:concept:name@Send for Credit Collection,event:notificationType@C,event:notificationType@P,event:vehicleClass@A,event:vehicleClass@C,event:vehicleClass@M,event:dismissal@#,event:dismissal@D,event:dismissal@G,event:dismissal@NIL,event:expense,event:article,event:totalPaymentAmount,event:points,event:amount,@@caseDuration,@@num_occurrence_Payment,@@num_occurrence_Insert Date Appeal to Prefecture,@@num_occurrence_Notify Result Appeal to Offender,@@num_occurrence_Insert Fine Notification,@@num_occurrence_Send Appeal to Prefecture,@@num_occurrence_Add penalty,@@num_occurrence_Receive Result Appeal from Prefecture,@@num_occurrence_Send for Credit Collection,@@num_occurrence_Create Fine,@@num_occurrence_Send Fine,@@num_occurrence_Appeal to Judge
441,V9684,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,10.0,142,0.0,0,262.0,21168000.0,0,1,0,1,0,1,0,0,1,1,0
442,V9766,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,10.0,142,0.0,0,65.5,16419600.0,0,1,0,1,0,1,0,0,1,1,0
443,A10249,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,22.0,157,94.0,0,74.0,28684800.0,0,1,1,1,1,1,1,0,1,1,0
444,A10338,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,22.0,157,94.0,0,74.0,20649600.0,0,1,1,1,1,1,1,0,1,1,0
445,A12027,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,22.0,157,94.0,0,74.0,43545600.0,0,1,1,1,1,1,1,0,1,1,0
446,A155,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,22.0,7,64.0,0,42.5,34819200.0,0,1,1,1,1,1,1,0,1,1,0
447,A16320,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,26.0,157,98.0,0,74.0,23068800.0,0,1,1,1,1,1,1,0,1,1,0
448,A19254,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,26.0,157,98.0,0,74.0,26784000.0,0,1,1,1,1,1,1,0,1,1,0
449,A22337,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,26.0,7,70.0,0,44.0,26697600.0,0,1,1,1,1,1,1,0,1,1,0
450,A2396,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,22.0,7,92.0,0,71.5,49424400.0,0,1,1,1,1,1,1,0,1,1,0
451,A41329,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,26.0,157,102.0,0,77.5,74044800.0,0,1,1,1,1,1,1,0,1,1,0
452,A44560,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,26.0,157,102.0,0,77.5,60739200.0,0,1,1,1,1,1,1,0,1,1,0
453,A9462,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,22.0,157,94.0,0,74.0,24624000.0,0,1,1,1,1,1,1,0,1,1,0
454,C21670,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,26.0,145,326.0,5,299.5,34992000.0,0,1,1,1,1,1,1,0,1,1,0
455,N101290,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,22.0,157,92.0,0,71.5,70156800.0,0,1,1,1,1,1,1,0,1,1,0
456,N21305,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,12.91,157,75.51,0,62.59,31363200.0,0,1,1,1,1,1,1,0,1,1,0
457,N45169,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,16.0,157,80.0,0,65.5,28339200.0,0,1,1,1,1,1,1,0,1,1,0
458,N45240,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,16.0,157,80.0,0,65.5,30240000.0,0,1,1,1,1,1,1,0,1,1,0
459,N46226,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,16.0,157,83.2,0,68.77,28684800.0,0,1,1,1,1,1,1,0,1,1,0
460,N53886,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,16.0,7,55.9,0,40.95,78627600.0,0,1,1,1,1,1,1,0,1,1,0
461,N56255,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,16.0,157,83.2,0,68.77,60307200.0,0,1,1,1,1,1,1,0,1,1,0
462,N56805,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,16.0,157,83.2,0,68.77,35769600.0,0,1,1,1,1,1,1,0,1,1,0
463,N57403,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,16.0,157,83.2,0,68.77,31363200.0,0,1,1,1,1,1,1,0,1,1,0
464,N58515,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,16.0,7,55.9,0,40.95,31536000.0,0,1,1,1,1,1,1,0,1,1,0
465,N58662,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,16.0,157,83.2,0,68.77,27216000.0,0,1,1,1,1,1,1,0,1,1,0
466,N60609,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,16.0,157,83.2,0,68.77,26784000.0,0,1,1,1,1,1,1,0,1,1,0
467,N94364,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,22.0,157,92.0,0,71.5,27392400.0,0,1,1,1,1,1,1,0,1,1,0
468,N94472,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,22.0,7,64.0,0,42.5,26010000.0,0,1,1,1,1,1,1,0,1,1,0
469,N98750,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,22.0,157,92.0,0,71.5,33091200.0,0,1,1,1,1,1,1,0,1,1,0
470,S114508,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,22.0,157,92.0,0,71.5,36806400.0,0,1,1,1,1,1,1,0,1,1,0
471,S114917,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,22.0,7,92.0,0,71.5,31449600.0,0,1,1,1,1,1,1,0,1,1,0
472,S119011,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,26.0,7,98.0,0,74.0,34124400.0,0,1,1,1,1,1,1,0,1,1,0
473,S121403,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,26.0,7,98.0,0,74.0,27475200.0,0,1,1,1,1,1,1,0,1,1,0
474,S135068,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,26.0,7,98.0,0,77.5,76032000.0,0,1,1,1,1,1,1,0,1,1,0
475,S136029,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,26.0,7,102.0,0,77.5,70761600.0,0,1,1,1,1,1,1,0,1,1,0
476,S136823,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,26.0,157,102.0,0,77.5,28512000.0,0,1,1,1,1,1,1,0,1,1,0
477,S137781,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,26.0,158,182.0,0,155.5,66528000.0,0,1,1,1,1,1,1,0,1,1,0
478,S146047,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,26.0,158,182.0,0,155.5,55638000.0,0,1,1,1,1,1,1,0,1,1,0
479,S146071,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,26.0,158,182.0,0,155.5,29635200.0,0,1,1,1,1,1,1,0,1,1,0
480,S148095,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,26.0,7,72.0,0,46.0,69379200.0,0,1,1,1,1,1,1,0,1,1,0
481,S163372,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,26.0,158,186.0,0,159.0,22035600.0,0,1,1,1,1,1,1,0,1,1,0
482,S170249,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,30.0,7,108.0,0,79.5,28512000.0,0,1,1,1,1,1,1,0,1,1,0
483,S172861,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,26.0,157,104.0,0,79.5,35683200.0,0,1,1,1,1,1,1,0,1,1,0
484,S175124,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,30.0,158,190.0,2,159.0,33177600.0,0,1,1,1,1,1,1,0,1,1,0
485,S182272,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,30.0,158,190.0,2,159.0,23331600.0,0,1,1,1,1,1,1,0,1,1,0
486,S72526,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,16.0,7,83.2,0,68.77,38361600.0,0,1,1,1,1,1,1,0,1,1,0
487,S74163,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,16.0,158,64.0,0,65.5,36633600.0,0,1,1,1,1,1,1,0,1,1,0
488,S75516,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,13.0,7,77.0,0,65.5,26524800.0,0,1,1,1,1,1,1,0,1,1,0
489,S78275,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,16.0,7,80.0,0,65.5,32227200.0,0,1,1,1,1,1,1,0,1,1,0
490,S78351,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,16.0,158,146.0,0,131.0,32227200.0,0,1,1,1,1,1,1,0,1,1,0
491,S80360,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,16.0,157,83.2,0,68.77,41212800.0,0,1,1,1,1,1,1,0,1,1,0
492,S80519,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,16.0,7,83.2,0,68.77,82256400.0,0,1,1,1,1,1,1,0,1,1,0
493,S84646,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,16.0,157,83.2,0,68.77,28944000.0,0,1,1,1,1,1,1,0,1,1,0
494,S87856,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,16.0,157,83.2,0,68.77,29116800.0,0,1,1,1,1,1,1,0,1,1,0
495,S88306,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,16.0,158,83.2,0,68.77,78022800.0,0,1,1,1,1,1,1,0,1,1,0
496,S95740,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,16.0,158,152.5,0,137.55,48733200.0,0,1,1,1,1,1,1,0,1,1,0
497,S98623,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,16.0,158,152.5,0,137.55,48819600.0,0,1,1,1,1,1,1,0,1,1,0
498,S98764,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,16.0,158,152.5,0,137.55,48819600.0,0,1,1,1,1,1,1,0,1,1,0
499,S99286,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,16.0,158,152.5,0,137.55,43981200.0,0,1,1,1,1,1,1,0,1,1,0
500,V11578,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,16.0,142,291.1,0,275.1,84243600.0,0,1,1,1,1,1,1,0,1,1,0
501,V16845,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,26.0,142,322.0,5,297.0,57456000.0,0,1,1,1,1,1,1,0,1,1,0
502,V4508,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,12.91,142,263.29,0,250.38,23587200.0,0,1,1,1,1,1,1,0,1,1,0
503,V7364,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,6.71,142,275.82,0,262.4,21430800.0,0,1,1,1,1,1,1,0,1,1,0
504,A13984,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,26.0,157,196.0,0,74.0,86662800.0,1,1,1,1,0,1,1,0,1,1,0
505,A8980,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,26.0,157,196.0,0,74.0,98064000.0,1,1,1,1,0,1,1,0,1,1,0
506,A15064,1,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,26.0,157,98.0,0,74.0,26006400.0,0,0,1,1,0,1,1,0,1,1,0
507,C10981,1,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,12.91,172,75.51,0,62.59,25232400.0,0,0,1,1,0,1,1,0,1,1,0
508,C19061,1,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,26.0,192,186.0,3,0.0,10969200.0,0,0,1,1,0,1,1,0,1,1,0
509,N102850,1,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,22.0,157,92.0,0,71.5,38448000.0,0,0,1,1,0,1,1,0,1,1,0
510,S114589,1,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,22.0,158,164.0,0,143.0,38883600.0,0,0,1,1,0,1,1,0,1,1,0
511,S119181,1,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,22.0,158,170.0,2,148.0,47606400.0,0,0,1,1,0,1,1,0,1,1,0
512,A16141,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,26.0,157,0.0,0,74.0,30499200.0,0,1,1,1,1,1,1,0,1,1,0
513,A28691,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1,26.0,157,0.0,0,74.0,29379600.0,0,1,1,1,1,1,1,0,1,1,0
514,A35306,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,26.0,157,0.0,0,74.0,21600000.0,0,1,1,1,1,1,1,0,1,1,0
515,A37014,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1,26.0,157,0.0,0,74.0,19958400.0,0,1,1,1,1,1,1,0,1,1,0
516,N57760,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1,16.0,157,0.0,0,68.77,27216000.0,0,1,1,1,1,1,1,0,1,1,0
517,N60673,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1,16.0,157,0.0,0,68.77,37065600.0,0,1,1,1,1,1,1,0,1,1,0
518,N71893,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1,22.0,157,0.0,0,71.5,41990400.0,0,1,1,1,1,1,1,0,1,1,0
519,S120795,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,26.0,158,0.0,0,148.0,27820800.0,0,1,1,1,1,1,1,0,1,1,0
520,S124255,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,26.0,7,0.0,0,74.0,26524800.0,0,1,1,1,1,1,1,0,1,1,0
521,S127033,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,26.0,7,0.0,0,74.0,26524800.0,0,1,1,1,1,1,1,0,1,1,0
522,S130130,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,26.0,7,0.0,0,74.0,22982400.0,0,1,1,1,1,1,1,0,1,1,0
523,V10103,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,16.0,142,0.0,0,262.0,25747200.0,0,1,1,1,1,1,1,0,1,1,0
524,A189,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,22.0,157,0.0,0,71.5,38016000.0,0,0,0,1,0,1,1,0,1,1,0
525,C22308,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,21.6,193,0.0,0,1597.0,31881600.0,0,0,0,1,0,1,1,0,1,1,0
526,A2090,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,22.0,157,0.0,0,71.5,80179200.0,0,1,1,1,1,1,1,0,1,1,0
527,A26413,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,26.0,7,0.0,0,44.0,84236400.0,0,1,1,1,1,1,1,0,1,1,0
528,A29332,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,26.0,157,0.0,0,74.0,76809600.0,0,1,1,1,1,1,1,0,1,1,0
529,A32338,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,26.0,157,0.0,0,74.0,72403200.0,0,1,1,1,1,1,1,0,1,1,0
530,A32381,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,26.0,157,0.0,0,74.0,72489600.0,0,1,1,1,1,1,1,0,1,1,0
531,A34112,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,26.0,157,0.0,0,74.0,69984000.0,0,1,1,1,1,1,1,0,1,1,0
532,A34160,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,26.0,7,0.0,0,74.0,114998400.0,0,1,1,1,1,1,1,0,1,1,0
533,A35999,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,26.0,157,0.0,0,74.0,64108800.0,0,1,1,1,1,1,1,0,1,1,0
534,A36913,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,26.0,157,0.0,0,74.0,105318000.0,0,1,1,1,1,1,1,0,1,1,0
535,A832,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,22.0,157,0.0,0,71.5,82944000.0,0,1,1,1,1,1,1,0,1,1,0
536,A8887,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,22.0,157,0.0,0,74.0,67474800.0,0,1,1,1,1,1,1,0,1,1,0
537,C12027,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,12.91,7,0.0,0,125.19,56592000.0,0,1,1,1,1,1,1,0,1,1,0
538,C16367,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,16.0,157,0.0,0,71.5,54608400.0,0,1,1,1,1,1,1,0,1,1,0
539,C17735,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,22.0,143,0.0,0,71.5,78624000.0,0,1,1,1,1,1,1,0,1,1,0
540,C19668,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,26.0,116,0.0,0,742.5,74044800.0,0,1,1,1,1,1,1,0,1,1,0
541,C21850,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,26.0,148,0.0,3,153.0,64195200.0,0,1,1,1,1,1,1,0,1,1,0
542,N102524,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,22.0,157,0.0,0,71.5,85363200.0,0,1,1,1,1,1,1,0,1,1,0
543,N45352,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,16.0,157,0.0,0,65.5,68691600.0,0,1,1,1,1,1,1,0,1,1,0
544,N52764,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,16.0,157,0.0,0,68.77,88218000.0,0,1,1,1,1,1,1,0,1,1,0
545,N87114,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,22.0,157,0.0,0,71.5,106527600.0,0,1,1,1,1,1,1,0,1,1,0
546,N97833,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,22.0,157,0.0,0,71.5,87350400.0,0,1,1,1,1,1,1,0,1,1,0
547,S106514,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,22.0,7,0.0,0,71.5,84153600.0,0,1,1,1,1,1,1,0,1,1,0
548,S111463,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,22.0,7,0.0,0,71.5,85708800.0,0,1,1,1,1,1,1,0,1,1,0
549,S120199,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,26.0,7,0.0,0,74.0,69379200.0,0,1,1,1,1,1,1,0,1,1,0
550,S122630,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,26.0,158,0.0,2,148.0,83631600.0,0,1,1,1,1,1,1,0,1,1,0
551,S124863,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,26.0,158,0.0,2,148.0,75945600.0,0,1,1,1,1,1,1,0,1,1,0
552,S125323,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,26.0,146,0.0,6,285.0,72489600.0,0,1,1,1,1,1,1,0,1,1,0
553,S127899,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,26.0,158,0.0,0,148.0,114307200.0,0,1,1,1,1,1,1,0,1,1,0
554,S139212,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,26.0,158,0.0,0,77.5,85968000.0,0,1,1,1,1,1,1,0,1,1,0
555,S158140,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,26.0,7,0.0,0,47.0,66178800.0,0,1,1,1,1,1,1,0,1,1,0
556,S159563,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,26.0,157,0.0,0,77.5,80438400.0,0,1,1,1,1,1,1,0,1,1,0
557,S165058,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,26.0,157,0.0,0,79.5,58752000.0,0,1,1,1,1,1,1,0,1,1,0
558,S166521,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,26.0,157,0.0,0,79.5,62726400.0,0,1,1,1,1,1,1,0,1,1,0
559,S169273,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,26.0,157,0.0,0,79.5,57974400.0,0,1,1,1,1,1,1,0,1,1,0
560,S66860,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,13.43,7,0.0,0,65.6,77418000.0,0,1,1,1,1,1,1,0,1,1,0
561,S76678,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,16.0,7,0.0,0,65.5,73789200.0,0,1,1,1,1,1,1,0,1,1,0
562,S88494,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,22.0,7,0.0,0,71.5,90201600.0,0,1,1,1,1,1,1,0,1,1,0
563,S95100,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,16.0,7,0.0,0,68.77,80355600.0,0,1,1,1,1,1,1,0,1,1,0
564,V11127,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,16.0,142,0.0,0,275.1,55900800.0,0,1,1,1,1,1,1,0,1,1,0
565,V15722,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,22.0,142,0.0,2,286.5,98146800.0,0,1,1,1,1,1,1,0,1,1,0
566,V16668,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,22.0,142,0.0,2,286.5,71103600.0,0,1,1,1,1,1,1,0,1,1,0
567,V16713,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,22.0,142,0.0,5,297.0,51840000.0,0,1,1,1,1,1,1,0,1,1,0
568,V17264,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,26.0,142,0.0,5,297.0,76809600.0,0,1,1,1,1,1,1,0,1,1,0
569,V18738,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,26.0,142,0.0,5,312.0,84240000.0,0,1,1,1,1,1,1,0,1,1,0
570,V4034,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,12.91,142,0.0,0,62.59,70844400.0,0,1,1,1,1,1,1,0,1,1,0
571,V4180,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,12.91,142,0.0,0,250.38,69634800.0,0,1,1,1,1,1,1,0,1,1,0
572,V4292,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,12.91,142,0.0,0,250.38,68684400.0,0,1,1,1,1,1,1,0,1,1,0
573,V4471,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,12.91,142,0.0,0,250.38,65055600.0,0,1,1,1,1,1,1,0,1,1,0
574,V7435,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,13.43,142,0.0,0,262.4,48387600.0,0,1,1,1,1,1,1,0,1,1,0
575,A23552,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,26.0,157,174.0,0,74.0,59788800.0,0,1,1,1,0,1,1,0,1,1,0
576,A31097,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,26.0,7,98.0,0,74.0,23241600.0,0,1,1,1,0,1,1,0,1,1,0
577,C19980,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,26.0,7,98.0,0,74.0,9853200.0,0,1,1,1,0,1,1,0,1,1,0
578,N100867,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,22.0,157,92.0,0,71.5,42858000.0,0,1,1,1,0,1,1,0,1,1,0
579,N101653,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,22.0,7,92.0,0,71.5,31881600.0,0,1,1,1,0,1,1,0,1,1,0
580,N99145,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,22.0,157,92.0,0,71.5,24278400.0,0,1,1,1,0,1,1,0,1,1,0
581,S112732,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,22.0,158,164.0,2,143.0,28857600.0,0,1,1,1,0,1,1,0,1,1,0
582,S115041,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,22.0,158,164.0,2,143.0,68083200.0,0,1,1,1,0,1,1,0,1,1,0
583,S115424,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,22.0,158,164.0,0,143.0,29721600.0,0,1,1,1,0,1,1,0,1,1,0
584,S128428,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,26.0,158,182.0,0,155.5,31190400.0,0,1,1,1,0,1,1,0,1,1,0
585,S131074,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,26.0,158,174.0,0,148.0,59702400.0,0,1,1,1,0,1,1,0,1,1,0
586,S137821,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,26.0,7,102.0,0,77.5,26524800.0,0,1,1,1,0,1,1,0,1,1,0
587,A24141,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,26.0,157,98.0,0,74.0,28771200.0,1,1,0,1,0,1,1,0,1,1,0
588,A24549,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,26.0,157,0.0,0,74.0,121046400.0,0,1,1,1,0,1,1,1,1,1,0
589,A26417,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,26.0,7,0.0,0,44.0,120873600.0,0,1,1,1,0,1,1,1,1,1,0
